lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_a87bdeaa25de,retail-isb-001,Electronics world,worldelectronics.pk,https://worldelectronics.pk/,Pakistan,Islamabad,"Raza plaza, Street no1, D.A.V. College Rd",overture=electronics_store,"WORLD ELECTRONICS Bluetooth Panther Tank Chassis Kit Arduino-based tracked tank chassis with Bluetooth control, ultrasonic sensor, servo-mounted detection, and",BUYER,60,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: shop, electronics; buyer terms in page text: e-commerce",15,4,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: shop, electronics, e-commerce; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,contact@worldelectronics.pk,generic,0321-5355859,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#512cf953-8ddb-4364-a966-0d5efec65bb7,2026-09-25T14:58:18+00:00,true,queued,,,,
lead_514bc9533709,retail-isb-001,Shan O Shoukat Apparels,shanoshoukatapparels.com,https://shanoshoukatapparels.com/,Pakistan,Islamabad,C-262 Iqbal Rd,overture=womens_clothing_store,Shano Shoukat Apparels,BUYER,60,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in page text: store, brand, shop",13,4,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, brand, shop; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,shanoshoukatapparelspvtltd@gmail.com,mx_valid,+923209182355,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#3ba0a3e2-bbcf-4f39-89c8-ebf6542ca81a,2026-09-25T14:58:23+00:00,true,queued,,,,
lead_2afb006e3431,retail-isb-001,Hayas Creation,hayascreation.com,https://www.hayascreation.com/,Pakistan,Islamabad,"Basement hall, House#15, lane#1 Madni town Nilore Islamabad",overture=womens_clothing_store,The Best & Unique Online Women's Clothing Store In Pakistan. At Hayascreation we have great designs of 3piece suit and frock design for Ladies. On our website you’ll have the best experience of online dress shopping.,BUYER,60,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: store, clothing; buyer terms in page text: fashion",15,2,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, clothing, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify",,,hayascreation.com@gmail.com,mx_valid,03445140803,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#319974ab-5659-4f25-b292-bb7220c8e510,2026-09-25T15:03:45+00:00,true,queued,,,,
lead_a5696f15bfb3,retail-isb-001,Wrapitskin,wrapitskin.com,https://wrapitskin.com/,Pakistan,Islamabad,"bank, Shop No LG 9 Rania Mall, Bank Road, Saddar, Rawalpindi, Punjab, road",overture=mobile_phone_store,"WrapitSkin – Pakistan's No.1 Destination for High-Quality Skins. Discover our exclusive skins for Mobile, MacBook, Gaming Console, iPad skins & more!",BUYER,55,"discovery category 'overture=mobile_phone_store' matches campaign target; buyer terms in page text: shop, outlet",15,8,80,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, outlet; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues",,,support@wrapitskin.com,generic,+92 (312) 5585386,,delivery_issues: order tracking,ecommerce_active: shop now; operations_scale: nationwide,based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#adf188ee-6f9f-4472-a91c-ccac80cc11a7,2026-09-25T14:59:33+00:00,true,queued,,,,
lead_c8bd820e274b,retail-isb-001,Woodistan,woodistan.com,https://woodistan.com/,Pakistan,Islamabad,"VIP, Plot No. BC-14, Street No. 2, Block, near Spire Mall",overture=furniture_store,"Handcrafted solid wooden furniture, watch boxes & home decor - made in Pakistan. Free delivery across Pakistan. Cash on delivery available.",BUYER,55,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: shop,12,8,79,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: furniture, shop; mobile number published (owner-level contact); ecommerce platform detected: shopify; young domain (1.4 y): new or recently relaunched business; buying signals: ecommerce_active, operations_scale",,,woodistanstore@gmail.com,mx_valid,0328-5266301,,,ecommerce_active: track your order; operations_scale: across pakistan,based in Islamabad; sells online; operates multiple branches/outlets; runs on shopify; recently launched online,overture,https://explore.overturemaps.org/#3445d4f6-1af8-4aa3-b3dd-8d51d661c8d7,2026-09-25T15:01:20+00:00,true,queued,,,,
lead_51865201acde,retail-isb-001,Mustafa Khattak Fabrics,mustafakhattakfabrics.com,https://mustafakhattakfabrics.com/,Pakistan,Islamabad,"Shop no, LB-22, Rabi Center, Murree Rd",overture=clothing_store,Skip to content SHOP Sonydarti Chiffon BAREEZE KARANDI Bareeze Prints 3pc Bareeze Karandi 3PC Bareeze Karandi Mirror Work Bareeza Chiffon SHAWLS Prints SWISS Bareeze CutWork Pure Lawn 3PC SHOP Sonydarti Chiffon BAREEZE KARANDI Bareeze Prints 3pc Bareeze Karandi 3PC Bareeze Karandi Mirror Work Bareez,BUYER,55,discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: store,15,6,79,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, store; ecommerce platform detected: woocommerce; buying signals: ecommerce_active; pain signals: customer_service_load",,,mustafakhattakfabrics@gmail.com,mx_valid,023199000700,,customer_service_load: whatsapp us,ecommerce_active: free shipping,based in Islamabad; sells online; runs on woocommerce; takes orders over WhatsApp/DM,overture,https://explore.overturemaps.org/#d8232729-7dcc-477a-9c70-07c85c72a726,2026-09-25T15:03:55+00:00,true,queued,,,,
lead_9045a3331ff0,retail-isb-001,Rafles Studio Apple Store,iraffles.pk,https://iraffles.pk/,Pakistan,Islamabad,"Shop G-25 , Ground Floor, Midway Centrum, Murree Rd",overture=electronics_store,Skip to content Menu Home Mac MacBook Neo MacBook Air 13″ MacBook Air 15″ MacBook Pro 14″ MacBook Pro 16″ iMac 24″ Mac Mini Mac Studio Mac Accessories iPad iPad Air iPad Pro iPad 10th Gen iPad Accessories iPhone iPhone iPhone Accessories Watch Apple Watch SE3 Apple Watch Series 11 AirPods Accessorie,BUYER,60,"discovery category 'overture=electronics_store' matches campaign target; vendor terms in company identity: reseller; buyer terms in company identity: retail, store, shop",15,2,79,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: retail, store, shop; quality notes: website does not appear to belong to this company; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; held for review: website may belong to a different company",,,info@iraffles.pk,generic,+923014757522,,,,based in Islamabad; runs on woocommerce,overture,https://explore.overturemaps.org/#ffa39948-fd72-4729-a4cd-5a364fc167fd,2026-09-25T15:05:29+00:00,false,not_queued,,,,
lead_a0cfb3635d60,retail-isb-001,King Shoes,kingshoes.com.pk,http://www.kingshoes.com.pk/,Pakistan,Islamabad,"C/120 main motibazar, Iqbal Rd, near Committee Chowk",overture=shoe_store,"DEALS Welcome to our store. For Cash on Delivery orders, kindly pay in cash only when your parcel is handed over. About Login Inventory Web 0 Home Inventory Web Hello, Guest Login / Sign Up Home All Products New Arrivals My Cart 0 Shop by Category Help & Info About Us Shipping & Delivery Exchange & ",BUYER,65,"discovery category 'overture=shoe_store' matches campaign target; vendor terms in company identity: tech solutions; buyer terms in company identity: store, shop, online store, fashion",7,2,78,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, online store, fashion; quality notes: no https; no public contact details; mobile number published (owner-level contact); buying signals: ecommerce_active",,,kingshoes.com@gmail.com,mx_valid,+923355553968,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online,overture,https://explore.overturemaps.org/#faf6219e-fb3a-4c3a-976b-3bdf6211c8eb,2026-09-25T14:58:34+00:00,true,queued,,,,
lead_9586061fbb5c,retail-isb-001,Montiero,montiero.pk,https://www.montiero.pk/,Pakistan,Islamabad,FDoc-EOBI,overture=clothing_store,Discover Monteiro's commitment to excellence. Premier quality products that redefine standards and deliver unparalleled performance,BUYER,57,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in page text: brand, shop, fashion; buyer evidence outweighs weaker vendor mentions",15,4,78,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: brand, shop, fashion; minor vendor mentions present: trusted by; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; pain signals: customer_service_load",,,info@montiero.pk,generic,+92 342 9851098,,customer_service_load: whatsapp us,,based in Islamabad; runs on shopify; takes orders over WhatsApp/DM,overture,https://explore.overturemaps.org/#9ca9d256-147c-4285-87d7-581d04646dfb,2026-09-25T15:06:14+00:00,true,not_queued,,,,
lead_82230d7624dc,retail-isb-001,Taana Baana,taanabaana.pk,https://taanabaana.pk/en-int,Pakistan,Islamabad,"9-B/2, Trade Center, Commercial Market Rd",overture=womens_clothing_store,"Shop Taana Baana for premium embroidered unstitched suits and dresses for women. Trusted Taana Baana PK, free shipping nationwide.",BUYER,55,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: store, shop",13,7,77,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: store, shop; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active, operations_scale",,,customercare@taanabaana.pk,generic,0340-0321111,,,"ecommerce_active: shop now, buy now; operations_scale: nationwide",based in Islamabad; sells online; operates multiple branches/outlets; runs on shopify,overture,https://explore.overturemaps.org/#753876a5-1f45-4a88-85cc-d34b7a839bb6,2026-09-25T15:04:38+00:00,true,not_queued,,,,
lead_68bf5af9f11e,retail-isb-001,Saeed Brothers Electronics - Electronics Whole Sale Dealers - Electronics,saeedbrotherselectronics.com,https://saeedbrotherselectronics.com/,Pakistan,Islamabad,"Shaheen Electronics Market, D.A.V. College Rd",overture=electronics_store,"Skip to content Shaheen Electronics Market, G-505-A, DAV College Road, Rawalpindi Mon–Sun, 9:30am – 8:30pm 051-5530972 WhatsApp Saeed Brothers Electronics Call WhatsApp All Products Components Modules & Sensors Arduino & Boards Project Kits Tools & Equipment Consumer Electronics Cables & Connectors ",BUYER,55,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: shop, electronics",10,7,76,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, electronics; quality notes: single-page site; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale",,,saeedengineer74@gmail.com,mx_valid,0333 5530972,,,"ecommerce_active: checkout; operations_scale: nationwide, across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#a012b86d-e7b0-47d2-b01b-f828a185ee8e,2026-09-25T14:57:41+00:00,true,queued,,,,
lead_9589dc392d77,retail-isb-001,Get Dressed,getdressedshop.com,https://getdressedshop.com/,Pakistan,Islamabad,Plot 44 Street 3,overture=clothing_company,"Discover Get Dressed Shop, your go-to destination for innovative, faith-inspired footwear. With a global presence spanning all over the world, we blend practicality, comfort, and style to meet your everyday needs. Explore our trusted collection designed to enhance your lifestyle with purpose and ease.",BUYER,55,discovery category 'overture=clothing_company' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: brand,12,6,75,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, brand; quality notes: no public contact details; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active; pain signals: delivery_issues",,,info@getdressedshop.com,generic,+923338045701,,delivery_issues: order tracking,"ecommerce_active: shop now, checkout",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#a0a01d7d-666f-4110-b5a8-79dca8fffe83,2026-09-25T15:06:52+00:00,true,not_queued,,,,
lead_aff8e0893a95,retail-isb-001,MGears.Pk,mgears.pk,https://mgears.pk/,Pakistan,Islamabad,G15 khyaban e kashmir Islamabad ,overture=shoe_store,Skip to main content Menu Search Sign in Create an Account Username or email address * Required Password * Required Log in Lost your password? Remember me 0 items Menu 0 items SHOP ALL MEN WOMEN SPORTS HIKING CASUAL Budget Deals Shop All Sports Shoes Shop All Sports Shoes Shop All Sports Shoes Shop ,BUYER,55,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: brand, shop",13,4,74,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, shop; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,cs@mgears.pk,generic,03255415830,,,"ecommerce_active: cash on delivery, track your order",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#e7f40748-7928-4002-b194-5fd266ab83d2,2026-09-25T14:58:07+00:00,true,queued,,,,
lead_cc52dab02f2d,retail-isb-001,TAMAAM.official,tamaam.pk,https://tamaam.pk/,Pakistan,Islamabad,saddar ,overture=grocery_store,"At Tamaam.pk, our mission is simple — to ensure everyone in Pakistan gets the opportunity to read, learn, and grow. Founded by Mohammad Ali, a passionate book",BUYER,50,discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: shop,15,7,74,"in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale",,,info@tamaam.pk,generic,+92 327 7833098,,,"ecommerce_active: buy now, checkout; operations_scale: nationwide, across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#bc84e2c6-d323-44ab-9a8b-9c7b5b097da6,2026-09-25T15:02:22+00:00,true,queued,,,,
lead_0aa73aa26e46,retail-isb-001,Mirari Heirloom Furniture Showroom,mirarifurniture.com,https://www.mirarifurniture.com/,Pakistan,Islamabad,Plot 389 Potohar Rd,overture=furniture_store,"At Mirari, we use the best artisans, finest raw materials, tools and the highest quality machinery to create timeless furniture.",BUYER,57,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: showroom, furniture; buyer terms in page text: brand; buyer evidence outweighs weaker vendor mentions",15,0,74,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: showroom, furniture, brand; minor vendor mentions present: our clients; only a generic business mailbox is public",,,contact@mirarifurniture.com,generic,+92 51 2722 022,,,,based in Islamabad,overture,https://explore.overturemaps.org/#bb050b32-43b4-4e7c-8175-80a68d82d5ad,2026-09-25T15:06:05+00:00,true,not_queued,,,,
lead_26f0e75c389c,retail-isb-001,Visit Clothing,visitclothing.com,https://visitclothing.com/,Pakistan,Islamabad,"Shop # 45, Silk Centre, Rehmanabad, Murree Rd",overture=clothing_store,"Visit Clothing offers a premium selection of men's and kids' clothing, tailored to provide the perfect blend of style, comfort, and quality.",BUYER,55,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, clothing",10,4,73,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: store, clothing; quality notes: no public contact details; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,visitgarments@yahoo.com,mx_valid,+923335144461,,,ecommerce_active: cash on delivery,based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#6118af54-78c1-4175-8daa-89778b316f38,2026-09-25T15:04:21+00:00,true,not_queued,,,,
lead_75ffc95ed3a9,retail-isb-001,JS Event Rentals,exactexpo.com,https://exactexpo.com/,Pakistan,Islamabad,DD-287/20,overture=furniture_store,Exact Expo Solutions & Event Management - Corporate Event Planner & Stall Fabrication Company,BUYER,52,"discovery category 'overture=furniture_store' matches campaign target; sells-to-businesses phrasing: our clients, hire us, get a quote; buyer terms in company identity: brand, shop; buyer evidence outweighs weaker vendor mentions",15,4,72,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, shop; quality notes: website does not appear to belong to this company; minor vendor mentions present: our clients, hire us, get a quote; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: operations_scale; held for review: website may belong to a different company",,,,none,+923340018138,,,operations_scale: nationwide,based in Islamabad; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#173ccd91-e1a0-4f52-b64b-879dda125bd6,2026-09-25T15:06:31+00:00,false,not_queued,,,,
lead_43f05d6a7112,retail-isb-001,Huawei Experience store,huawei.com,https://consumer.huawei.com/pk/,Pakistan,Islamabad,"Shop Lg 6، rania mall, Bank Rd",overture=mobile_phone_store,"Explore the latest technologies in HUAWEI smartphone, wearable, PC, tablet, audio, router. Get to know the related accessories and software applications.",BUYER,52,discovery category 'overture=mobile_phone_store' matches campaign target; vendor terms in page text: consulting; buyer terms in company identity: store; buyer terms in page text: fashion; buyer evidence outweighs weaker vendor mentions,12,2,70,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: store, fashion; quality notes: no public contact details; minor vendor mentions present: consulting; mobile number published (owner-level contact); active GitHub org (5 public repos, last push 2026-09-24T08:57:52Z); buying signals: github_activity",,,sabah.ahmedrwp@gmail.com,mx_valid,+923009135258,,,"github_activity: 5 public repo(s), last pushed 2026-09-24T08:57:52Z",based in Islamabad; actively engineering (public GitHub org),overture,https://explore.overturemaps.org/#a3a7f173-8fb9-4ec4-a9e4-29ec9b6899e6,2026-09-25T14:59:41+00:00,true,not_queued,,,,
lead_4da3f544a340,retail-isb-001,Al-Waris Traders,sdanial1991.wixsite.com,https://sdanial1991.wixsite.com/alwaris,Pakistan,Islamabad,"Murree Rd, Mohalla Amerpura",overture=furniture_store,"top of page This website was built on Wix. Create yours today. Get Started ALWARISFURNITURES Home Shop More Use tab to navigate through the menu items. INTRODUCING ALWARISFURNITURES The Best Office Furniture Store in San Francisco Since 2023, alwarisfurnitures has been working hard to serve the offi",BUYER,57,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: store, shop, furniture; buyer evidence outweighs weaker vendor mentions",9,0,70,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, shop, furniture; quality notes: single-page site; website does not appear to belong to this company; site copyright 2020: possibly unmaintained; minor vendor mentions present: our clients; mobile number published (owner-level contact); held for review: website may belong to a different company",,,daniyal_hassan91@outlook.com,mx_valid,+923215291272,,,,based in Islamabad,overture,https://explore.overturemaps.org/#f426528f-9ea0-4948-a86a-6f5035ff89a0,2026-09-25T15:02:11+00:00,false,not_queued,,,,
lead_12adb818beb9,retail-isb-001,Rang e Nissa,rangenissa.com,https://www.rangenissa.com/,Pakistan,Islamabad,"Shop# 11, Munir Plaza, Basement Commercial Market Rd",overture=clothing_store,Un-Stitched and Prets,BUYER,57,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: fashion; buyer terms in page text: brand, clothing; buyer evidence outweighs weaker vendor mentions",7,2,70,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: fashion, brand, clothing; quality notes: single-page site; no public contact details; minor vendor mentions present: portfolio; mobile number published (owner-level contact); buying signals: ecommerce_active",,,rang.e.nissa@gmail.com,mx_valid,+923320565646,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online,overture,https://explore.overturemaps.org/#85a1b69c-a702-480f-881a-bcf3da1e8256,2026-09-25T15:04:30+00:00,true,not_queued,,,,
lead_a3067a5b6338,retail-isb-001,Malik Electric Motor Works,goldendynamics.com,https://www.goldendynamics.com/,Pakistan,Islamabad,128-G Kashmir Road Saddar Cantt,overture=electronics_store,Toggle navigation About Products Team Archives Partners Contact GOLDEN DYNAMICS more than six decades of manufacturing industry experience under its belt! Read More At GOLDEN DYNAMICS we believe we are ideally placed to cater for most of your pumping needs whether it is for a simple mono pump for re,BUYER,55,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in page text: brand, outlet",10,0,69,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, outlet; quality notes: single-page site; website does not appear to belong to this company; mobile number published (owner-level contact)",,,memworks.malik@gmail.com,mx_valid,+923335295097,,,,based in Islamabad,overture,https://explore.overturemaps.org/#d9e1dbed-7dd7-4f55-a56f-d45701ca6014,2026-09-25T14:57:25+00:00,false,not_queued,,,,
lead_4de7cd88727d,retail-isb-001,eLibas,elibas.com,https://elibas.com/,Pakistan,Islamabad,"Shop # 5-C, Basement, Babar Plaza, Gorden College Rd, opposite Savour Foods",overture=womens_clothing_store,eLibas,BUYER,50,discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: shop,13,2,69,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; mobile number published (owner-level contact); ecommerce platform detected: shopify,,,elibasofficial@gmail.com,mx_valid,+923355764267,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#e920198d-94fb-470b-91cf-f422c1611e93,2026-09-25T14:58:36+00:00,false,not_queued,,,,
lead_d47e8cdc9444,retail-isb-001,Saqib Mobile,saqibmobile.com,https://www.saqibmobile.com/,Pakistan,Islamabad,"3, Lower Ground Floor, Akhtar Plaza, Police Station Rd",overture=mobile_phone_store,Online Shop in Islamabad | Rawalpindi | Pakistan,BUYER,50,discovery category 'overture=mobile_phone_store' matches campaign target; buyer terms in company identity: shop,15,2,69,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; only a generic business mailbox is public; mobile number published (owner-level contact); buying signals: ecommerce_active,,,info@saqibmobile.com,generic,0300 8560651,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online,overture,https://explore.overturemaps.org/#4653c963-1606-49f9-87ee-c42ce0412d65,2026-09-25T14:59:44+00:00,false,not_queued,,,,
lead_23f0ac80eb86,retail-isb-001,Aroma Furniture and Decor,pafikecpaser.org,https://pafikecpaser.org/,Pakistan,Islamabad,"Plot No. 236 Street 6 I-9/2, Industrial",overture=furniture_store,MAXWIN77,BUYER,55,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: brand,7,4,68,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: furniture, brand; quality notes: single-page site; no public contact details; website does not appear to belong to this company; only a generic business mailbox is public; mobile number published (owner-level contact); young domain (1.4 y): new or recently relaunched business; buying signals: ecommerce_active",,,orders@aromafurnishers.com,generic,+923045855845,,,ecommerce_active: add to cart,based in Islamabad; sells online; recently launched online,overture,https://explore.overturemaps.org/#ddb7408b-a05c-49f9-a3b3-55a47b48df99,2026-09-25T15:07:55+00:00,false,not_queued,,,,
lead_c90edffaae6f,retail-isb-001,Sine Wave International Doors and Wardrobes,sinewaveint.com,http://www.sinewaveint.com/,Pakistan,Islamabad,"Peshawar Rd, adjacent G-15, near PSO",overture=furniture_store,"Premium custom furniture, luxury kitchens, wardrobes & engineered doors by Sine Wave Interiors. Precision CNC crafted in Islamabad for homes & hotels nationwide.",BUYER,55,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: clothing,8,2,67,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: furniture, clothing; quality notes: no https; single-page site; only a generic business mailbox is public; mobile number published (owner-level contact); young domain (1.7 y): new or recently relaunched business",,,contact@sinewaveint.com,generic,0306 2227623,,,,based in Islamabad; recently launched online,overture,https://explore.overturemaps.org/#2ab59b45-2a64-4710-8d71-958ef5b82e29,2026-09-25T15:02:50+00:00,false,not_queued,,,,
lead_88875772b40f,retail-isb-001,Apple Mobile and Repairing Lab,phonewaly.pk,https://phonewaly.pk/,Pakistan,Islamabad,"shop 5 Ground floor, Street 110",overture=electronics_store,Home Catalog Contact Phone Waly Start typing and hit Enter Shopping Cart 0 Your shopping bag is empty Go to the shop 0 Menu Login Home Catalog Contact Forgot your password? Log In or Register now Reset your password Cancel Register register or Back to login Close Great to have you back! Forgot your ,BUYER,50,discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: shop,9,4,67,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: shop; quality notes: no public contact details; website does not appear to belong to this company; site copyright 2016: possibly unmaintained; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active,,,touseef9008@gmail.com,mx_valid,+923152507272,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#387bd93e-ac2a-4abe-93a0-5942a5899053,2026-09-25T15:05:53+00:00,false,not_queued,,,,
lead_9744f8e43d91,retail-isb-001,Minnie Minors,minnieminors.com,https://www.minnieminors.com/,Pakistan,Islamabad,Fifth Rd,overture=clothing_store,"Minnie Minors is a leading Pakistani kidswear brand offering fun, stylish and comfortable clothes that are made to last. Find versatile everyday essentials, chic casuals, trendy sportswear and festive party bling along with a perfect range of hip accessories to maintain the 'trendy cool' of the young fashionistas.",BUYER,55,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: brand, clothing",7,4,66,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, clothing; quality notes: single-page site; no public contact details; no usable email; ecommerce platform detected: shopify; buying signals: ecommerce_active",,,,none,+92514850429,,,ecommerce_active: checkout,based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#581157c2-2a02-4a21-a11c-7d99f27e6096,2026-09-25T15:04:18+00:00,false,not_queued,,,,
lead_9b8acaa584a0,retail-isb-001,Furniture Revolution,ikanventure.com,http://www.ikanventure.com/,Pakistan,Islamabad,Madni plaza,overture=furniture_store,"Executive, Manager, Conference Tables, Work Station, Partition System, Executive , Conference room, Staff Chairs, Cabinets, General Seating, Malaysian Products",BUYER,50,discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture,13,0,65,in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: furniture; quality notes: no https; only a generic business mailbox is public; mobile number published (owner-level contact),,,info@ikanventure.com,generic,+92 321 5555775,,,,based in Islamabad,overture,https://explore.overturemaps.org/#766ee879-d57e-4dc1-9c60-edbb7f4b2cb7,2026-09-25T15:03:26+00:00,false,not_queued,,,,
lead_701dfbfd567d,retail-isb-001,IGAD Institute,igadpk.com,https://igadpk.com/,Pakistan,Islamabad,"Pakistan Floor, Midway Shopping Mall, Murree Rd",overture=fashion_and_apparel_store,"Explore graphic design courses at IGAD with foreign-qualified tutors, professional recorded lectures, and skill-based learning.",BUYER,45,"discovery category 'overture=fashion_and_apparel_store' matches campaign target; vendor terms in page text: consultancy, freelance; buyer terms in page text: brand; buyer evidence outweighs weaker vendor mentions",15,0,61,"in target country (Pakistan); in target city (Islamabad); 1 ICP term(s) matched: brand; minor vendor mentions present: consultancy, freelance; mobile number published (owner-level contact)",,,,none,03338016677,,,,based in Islamabad,overture,https://explore.overturemaps.org/#8beb94b1-0ec8-4407-bbdc-a4688f2dfa53,2026-09-25T15:05:10+00:00,false,not_queued,,,,
